search URL:,https://patents.google.com/?q=%28%22beta+distribution%22+OR+%22beta-binomial%22+OR+%22simulation%22%29+AND+%28%22genetic+variant%22+OR+%22genetic+diagnosis%22%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2021217486-A1,Method for monitoring and management of cell lines using periodic low-coverage dna sequencing data ,The Joan and Irwin Jacobs Technion-Cornell Institute,"Sophie ZAAIJER, Tyler JOSEPH",2020-01-10,2020-01-10,2021-07-15,,https://patents.google.com/patent/US20210217486A1/en,https://patentimages.storage.googleapis.com/1a/5b/5b/b3a3cb9d99813c/US20210217486A1-20210715-D00000.png
CN-1712414-A,Method for diagnosing and treating alopecia by using human Rhbdl5 gene and its coding product ,中国科学院上海生命科学研究院,"孔祥银, 滕晓坤, 胡兰靛",2004-06-23,2004-06-23,2005-12-28,,https://patents.google.com/patent/CN1712414A/en,https://patentimages.storage.googleapis.com/9e/1c/a1/77fb73f91edb11/A200410025361.800291.png
WO-0248186-A1,A novel polypeptide-homo insulinoid growth factor conjugated protein 10.45 and polynucleotide encoding said polypeptide ,Shanghai Biowindow Gene Development Inc.,"Yumin Mao, Yi Xie",2000-09-12,2001-09-10,2002-06-20,,https://patents.google.com/patent/WO2002048186A1/en,
CN-1299829-A,New human cell cycle regulating protein and its code sequence and use ,上海华晨生物技术研究所,"曹雪涛, 章卫平, 万涛, 何龙, 袁正隆, 李楠, 鞠佃文",1999-12-16,1999-12-16,2001-06-20,,https://patents.google.com/patent/CN1299829A/en,https://patentimages.storage.googleapis.com/7a/3c/46/1b140700bd77a4/A99124270.X00251.png
CN-1385441-A,"Novel human lymphokine, its coding sequence and use ","罗楹, 吴骏","罗楹, 吴骏",2001-05-16,2001-05-16,2002-12-18,,https://patents.google.com/patent/CN1385441A/en,https://patentimages.storage.googleapis.com/16/54/ee/54bb4b1acd7e8c/A01112889.500261.png
CZ-296718-B6,General-purpose system for parallel detection of mutations in DNA ,Generi Biotech S. R. O.,"Buncek@Martin, Haluza@Radovan, Holasová@Sárka, Safárová@Martina",2005-04-01,2005-04-01,2006-05-17,,https://patents.google.com/patent/CZ296718B6/en,
CN-1477115-A,"Novel human cyclin, its coding sequence and application ",第二军医大学免疫学研究所,"杨连君, 李楠, 曹雪涛",2002-08-19,2002-08-19,2004-02-25,,https://patents.google.com/patent/CN1477115A/en,https://patentimages.storage.googleapis.com/f1/12/d3/969f2aadee6dd5/A0213655400301.png
CN-1952121-A,Candida albicans CTD protein kinase gene and application therefor ,中国科学院上海生命科学研究院,"陈江野, 逯杨",2005-10-17,2005-10-17,2007-04-25,,https://patents.google.com/patent/CN1952121A/en,https://patentimages.storage.googleapis.com/66/89/11/77c33106616520/A20051003058600291.png
CN-113621618-A,Autosomal dominant CCM2 gene mutant and application thereof ,天津市环湖医院(天津市神经外科研究所、天津市脑系科中心医院),"韩国庆, 李庆国, 乔欢欢, 操振华, 王晓侠, 武俏丽",2020-05-25,2020-05-25,2021-11-09,,https://patents.google.com/patent/CN113621618A/en,https://patentimages.storage.googleapis.com/54/9a/5b/8e416d8a5a9a02/HDA0002506209980000011.png
CN-1475501-A,"New type human bone marrow substrate cell source 1 type phosphoric acid enzyme inhibition factor, its coded sequence and use ",浙江大学免疫学研究所,"王晓健, 李楠, 曹雪涛",2002-08-16,2002-08-16,2004-02-18,,https://patents.google.com/patent/CN1475501A/en,https://patentimages.storage.googleapis.com/83/b3/d7/c85da20cee8caf/A0213652400281.png
CN-1380413-A,"Human 6-phosphoglucosamine isomerase, its code sequence and application ",第二军医大学免疫学研究所,"张嘉, 章卫平, 李楠, 曹雪涛",2001-04-12,2001-04-12,2002-11-20,,https://patents.google.com/patent/CN1380413A/en,https://patentimages.storage.googleapis.com/a0/54/b8/ce3bf8de71b8f6/A01105967.200271.png
JP-WO2006068036-A1,Liquid ejection device ,コニカミノルタホールディングス株式会社,"上野　修敬, 修敬 上野, 正和 伊達, 正和 伊達",2004-12-22,2005-12-16,2008-06-12,,https://patents.google.com/patent/JPWO2006068036A1/en,
CN-1169832-C,Identification and function research of gene p28-II ,上海东方肝胆外科医院,"王红阳, 傅骁勇, 吴孟超",2001-09-29,2001-09-29,2004-10-06,2004-10-06,https://patents.google.com/patent/CN1169832C/en,https://patentimages.storage.googleapis.com/4d/00/54/d4996fa98f17f9/C01126927.800251.png
CN-1618808-A,Liver cancer related protein and its coding sedquence and use ,上海人类基因组研究中心,"朱智东, 韩泽广",2003-11-21,2003-11-21,2005-05-25,,https://patents.google.com/patent/CN1618808A/en,
JP-2002078500-A,Method for analyzing gene polymorphism ,"Hitachi Ltd, 株式会社日立製作所","Osamu Ozawa, 理 小澤, Tsuyoshi Sonehara, 剛志 曽根原, Takashi Irie, 隆史 入江",2000-09-05,2000-09-05,2002-03-19,,https://patents.google.com/patent/JP2002078500A/en,
US-2019135812-A1,Novel aryl hydrocarbon receptor ligands derived from kynurenine ,Wisconsin Alumni Research Foundation,"Yongna Xing, Seunghyeon Seok, Zhi-Xiong Ma, John Feltenberger",2017-11-09,2018-11-09,2019-05-09,,https://patents.google.com/patent/US20190135812A1/en,https://patentimages.storage.googleapis.com/34/97/67/27138af152285d/US20190135812A1-20190509-D00000.png
WO-2004074511-A1,Diagnosis and treatment of baff-mediated autoimmune diseases and cancer ,Garvan Institute Of Medical Research,"Fabienne Mackay, Charles Mackay, Marcel Batten",2003-02-21,2004-02-20,2004-09-02,,https://patents.google.com/patent/WO2004074511A1/en,
JP-3539014-B2,Capillary array electrophoresis device ,株式会社日立製作所,"隆 穴沢, 智 高橋, 秀記 神原",1995-11-30,1995-11-30,2004-06-14,2004-06-14,https://patents.google.com/patent/JP3539014B2/en,
TW-202400227-A,Methods for membrane repair ,清華大學,"俞立, 黃雨薇",2022-02-18,2023-02-17,2024-01-01,,https://patents.google.com/patent/TW202400227A/en,
CN-1475503-A,"Novel growth inhibitory factor derived from human bone marrow stromal cells, its coding sequence and use ",浙江大学,"夏大静, 李楠, 王涛, 曹雪涛",2002-08-16,2002-08-16,2004-02-18,,https://patents.google.com/patent/CN1475503A/en,https://patentimages.storage.googleapis.com/2b/43/2a/dd42a5b7dd8a64/A0213652500301.png
CN-100400658-C,"New type human death resist protein, its coded sequence and use ",第二军医大学免疫学研究所,"张嘉, 李楠, 曹雪涛",2002-08-16,2002-08-16,2008-07-09,2008-07-09,https://patents.google.com/patent/CN100400658C/en,https://patentimages.storage.googleapis.com/91/b8/25/3fcef1005fbabb/C0213652100281.png
CN-108250286-A,Tumour antigen small peptide from PASD1 ,广东香雪精准医疗技术有限公司,"李懿, 余晓红, 龚海平, 刘秋萍, 陈琳, 吴万里",2016-12-28,2017-12-05,2018-07-06,,https://patents.google.com/patent/CN108250286A/en,
CN-1475500-A,New type human marrow differentiation tagged object its coded sequence and use ,浙江大学免疫学研究所,"王青青, 李楠, 曹雪涛",2002-08-16,2002-08-16,2004-02-18,,https://patents.google.com/patent/CN1475500A/en,
AU-2002319142-A1,New polynucleotides and polypeptides of the erythropoietin gene ,Genodyssee,Jean-Louis Escary,2001-04-04,2002-03-29,2003-04-17,,https://patents.google.com/patent/AU2002319142A1/en,
CN-1582334-A,"Potentionmetric DNA microarray, Process for producing same and method of analyzig nucleuic acid ",株式会社日立高新技术,"宫原裕二, 保田健二, 服部久美子",2001-12-19,2001-12-19,2005-02-16,,https://patents.google.com/patent/CN1582334A/en,https://patentimages.storage.googleapis.com/36/9b/47/c4bfef61816861/A0182388600232.png
CN-1299828-A,New cell factor acceptor and its code sequence and use ,上海华晨生物技术研究所,"曹雪涛, 章卫平, 何龙, 万涛, 李楠, 袁正隆, 陶群",1999-12-16,1999-12-16,2001-06-20,,https://patents.google.com/patent/CN1299828A/en,https://patentimages.storage.googleapis.com/17/1f/9b/14e2e12cbeb7e8/A99124269.600271.png
CN-1618805-A,Nerve system development related protein and its coding sequence and use ,上海人类基因组研究中心,"曾令春, 韩泽广",2003-11-21,2003-11-21,2005-05-25,,https://patents.google.com/patent/CN1618805A/en,https://patentimages.storage.googleapis.com/ac/eb/1d/024a1e78617da0/A200310108758.900291.png
CN-1325874-A,Human C-type lectin-like receptor and its coding sequence and application ,上海华晨生物技术研究所,"曹雪涛, 章卫平, 万涛, 陈涛涌",2000-05-31,2000-05-31,2001-12-12,,https://patents.google.com/patent/CN1325874A/en,https://patentimages.storage.googleapis.com/99/bd/46/56a994196dbd86/A00116291.800221.png
CN-108203459-A,Tumour antigen small peptide from PRAME ,广东香雪精准医疗技术有限公司,"李懿, 余晓红, 龚海平, 刘秋萍, 陈琳, 吴万里",2016-12-19,2016-12-19,2018-06-26,,https://patents.google.com/patent/CN108203459A/en,
CN-1477193-A,"Novel human Rab GTP enzyme, its coding sequence and application ",第二军医大学免疫学研究所,"陈涛涌, 李楠, 万涛, 曹雪涛",2002-08-19,2002-08-19,2004-02-25,,https://patents.google.com/patent/CN1477193A/en,https://patentimages.storage.googleapis.com/3f/13/b6/7d74d051cb8fde/A0213655900252.png
CN-108218976-A,Tumour antigen small peptide derived from LMP1 ,广东香雪精准医疗技术有限公司,"李懿, 余晓红, 龚海平, 刘秋萍, 陈琳, 吴万里",2016-12-09,2016-12-09,2018-06-29,,https://patents.google.com/patent/CN108218976A/en,
CN-1477116-A,"Novel human secretion-related membrane protion, its coding sequence and its application ",第二军医大学免疫学研究所,"陈涛涌, 李楠, 万涛, 曹雪涛",2002-08-19,2002-08-19,2004-02-25,,https://patents.google.com/patent/CN1477116A/en,https://patentimages.storage.googleapis.com/30/86/b8/9aef277827c26d/A0213655500271.png
CN-1371915-A,"Novel human cell endocytic regulatory protein, its coding sequence and use ",第二军医大学免疫学研究所,"陈涛涌, 章卫平, 曹雪涛",2001-02-28,2001-02-28,2002-10-02,,https://patents.google.com/patent/CN1371915A/en,https://patentimages.storage.googleapis.com/18/05/f8/cf336a8eab0cc0/A0110550000221.png
CN-1683559-A,The polymorphic site of schizophrenia related gene TTR and its application ,上海交通大学,"贺林, 杨异凤, 万春玲, 冯国鄞",2005-02-28,2005-02-28,2005-10-19,,https://patents.google.com/patent/CN1683559A/en,
CN-1626550-A,Excreted proteins as indicators related to tumor and application ,上海新世界基因技术开发有限公司,"顾健人, 万大方",2003-12-12,2003-12-12,2005-06-15,,https://patents.google.com/patent/CN1626550A/en,https://patentimages.storage.googleapis.com/5b/de/a4/2ab9676bde8dc2/A20031010930100231.png
CN-1355846-A,Method for down-regulating IL5 activity ,法麦克萨有限公司,S·克里斯纳,1999-04-23,2000-04-19,2002-06-26,,https://patents.google.com/patent/CN1355846A/en,https://patentimages.storage.googleapis.com/f8/e5/b6/5e9c457f1b2c2b/A0080636701311.png
CN-1212334-C,"Human siali acid conjugated immunoglobulin-like agglutinant, its coding sequence and use ",第二军医大学免疫学研究所,"李楠, 章卫平, 曹雪涛",2001-02-28,2001-02-28,2005-07-27,2005-07-27,https://patents.google.com/patent/CN1212334C/en,https://patentimages.storage.googleapis.com/38/0b/86/2833959fa401cb/C0110550100251.png
CN-1408724-A,Novel testicular function relative protein and its use ,第二军医大学免疫学研究所,"陈涛涌, 章卫平, 万涛, 曹雪涛",2001-09-21,2001-09-21,2003-04-09,,https://patents.google.com/patent/CN1408724A/en,https://patentimages.storage.googleapis.com/f5/24/26/44a7d811166f9b/A0112682600291.png
JP-3654290-B2,Capillary array electrophoresis device ,株式会社日立製作所,"隆 穴沢, 智 高橋, 秀記 神原",2003-02-21,2003-02-21,2005-06-02,2005-06-02,https://patents.google.com/patent/JP3654290B2/en,https://patentimages.storage.googleapis.com/8c/de/b7/b8506d8980467c/0003654290-5.png
CN-1948334-A,Candida albicans cell wall adhesion factor gene and its use ,中国科学院上海生命科学研究院,"陈江野, 李砚东",2005-10-14,2005-10-14,2007-04-18,,https://patents.google.com/patent/CN1948334A/en,https://patentimages.storage.googleapis.com/90/6a/ab/2bff31b697b197/A20051003052500271.png
CN-1299827-A,New human CD20 homolgous molecule and its code sequence and use ,上海华晨生物技术研究所,"章卫平, 曹雪涛, 万涛, 袁正隆, 李楠, 何龙, 王全兴, 于敏",1999-12-16,1999-12-16,2001-06-20,,https://patents.google.com/patent/CN1299827A/en,https://patentimages.storage.googleapis.com/3a/6f/f6/9530a51daaeeb5/9912426700231.png
CN-1163506-C,New human cell factor and its code sequence and use ,上海华晨生物技术研究所,"章卫平, 曹雪涛, 陈国友, 万涛, 鞠佃文, 陶群, 雷虹",1999-12-10,1999-12-10,2004-08-25,2004-08-25,https://patents.google.com/patent/CN1163506C/en,https://patentimages.storage.googleapis.com/4b/1f/d3/e0fd3e47877bef/C99124235.100271.png
CN-117487930-A,A method for Hu sheep purebred assessment using SNP molecular markers ,浙江大学,"吕方, 孙振国, 曹丁壬, 韩强, 李朋, 邱峰, 邱诗敏, 陈金丽, 王桂婷, 王争光",2023-11-07,2023-11-07,2024-02-02,,https://patents.google.com/patent/CN117487930A/en,
CN-1477117-A,"Novel human phosphotidylethanolamine binding protein, its coding sequence and application ",浙江大学免疫学研究所,"王晓健, 李楠, 曹雪涛",2002-08-19,2002-08-19,2004-02-25,,https://patents.google.com/patent/CN1477117A/en,https://patentimages.storage.googleapis.com/97/a8/4d/4b340a04abd081/A02136556.300241.png
KR-20240043563-A,Method for nucleic acid amplification using compact-sized temperature control system based on peltier module ,서강대학교산학협력단,"정봉근, 전환균, 최지욱, 전지우, 김승규, 김인중, 박성호",2022-09-27,2022-09-27,2024-04-03,,https://patents.google.com/patent/KR20240043563A/en,
JP-3722131-B2,Capillary array electrophoresis device ,株式会社日立製作所,"隆 穴沢, 智 高橋, 秀記 神原",2003-02-21,2003-02-21,2005-11-30,2005-11-30,https://patents.google.com/patent/JP3722131B2/en,https://patentimages.storage.googleapis.com/49/c8/f8/6b57326ee57362/0003722131-5.png
JP-3750663-B2,Capillary array electrophoresis device ,株式会社日立製作所,"隆 穴沢, 智 高橋, 秀記 神原",2003-02-21,2003-02-21,2006-03-01,2006-03-01,https://patents.google.com/patent/JP3750663B2/en,https://patentimages.storage.googleapis.com/87/80/53/8ef9cabddebc07/0003750663-5.png
RU-2586504-C1,Synthetic oligonucleotide primers and method for thereof for indicating immunodeficiency viruses and leukaemia of cats in clinical material by multiplex polymerase chain reaction ,"Федеральное государственное бюджетное образовательное учреждение высшего профессионального образования ""Саратовский государственный аграрный университет имени Н.И. Вавилова""","Екатерина Сергеевна Красникова, Ольга Сергеевна Ларионова, Юрий Иванович Яшечкин, Екатерина Владимировна Найденова, Александр Владимирович Красников, Анастасия Сергеевна Белякова, Юлия Алексеевна Марушева",2015-04-29,2015-04-29,2016-06-10,2016-06-10,https://patents.google.com/patent/RU2586504C1/en,https://patentimages.storage.googleapis.com/8b/c8/5b/db0b986bfc6f1d/00000004.png
CN-1300170-C,"Novel DnaJ/Hsp40 molecule DC-DJIII, its coding sequence and application ",第二军医大学免疫学研究所,"陈涛涌, 李楠, 万涛, 曹雪涛",2002-08-19,2002-08-19,2007-02-14,2007-02-14,https://patents.google.com/patent/CN1300170C/en,https://patentimages.storage.googleapis.com/31/6c/d3/471d42029a4574/C0213655700261.png
RU-2800858-C1,Method of forming post-vaccination immune against influenza virus in patients with general variable immune deficiency ,"Федеральное государственное бюджетное учреждение ""Государственный научный центр ""Институт иммунологии"" Федерального медико-биологического агентства (ФГБУ ""ГНЦ Институт иммунологии"" ФМБА России), Федеральное государственное бюджетное научное учреждение ""Научно-исследовательский институт вакцин и сывороток им. И.И. Мечникова"" (ФГБНУ НИИВС им. И.И. Мечникова)","Муса Рахимович Хаитов, Оксана Анатольевна Свитич, Аристица Михайловна Костинова, Елена Александровна Латышева, Нэлли Кимовна Ахматова, Михаил Петрович Костинов, Татьяна Васильевна Латышева",,2022-09-29,2023-07-31,2023-07-31,https://patents.google.com/patent/RU2800858C1/en,
CN-208954376-U,Few cells sample is loaded training examiner ,柳州市妇幼保健院,"秦祖兴, 唐永梅, 李忻琳, 韦立红, 徐丽湘, 梁明明, 罗婷",2018-03-08,2018-03-08,2019-06-07,2019-06-07,https://patents.google.com/patent/CN208954376U/en,
TW-202516023-A,Method for detecting the linked carriage of pathogenic genes on both chromosomes ,大陸商北京貝瑞和康生物技術有限公司,"毛愛平, 王彦林, 李淑元, 孟万利, 詹嘉晗, 任志林",2023-08-18,2024-08-15,2025-04-16,,https://patents.google.com/patent/TW202516023A/en,
